ID,Age,Education,Marital_Status,Income,Spending,Dt_Customer,Recency,Date_of_Last_Purchase,Customer_Tenure,Has_child,Children,Wines,Fruits,Meat,Fish,Sweets,Gold,Cluster_x,Cluster_y
6103,66,Postgraduate,In couple,42192,100,06-09-2013,40,25-08-2014,11.76666667,No child,No child,40,15,15,17,6,7,Need Attention,Need Attention
7899,62,Postgraduate,In couple,77610,1680,29-10-2012,70,26-07-2014,21.16666667,Has child,1 child,1245,33,332,21,33,16,Stars,Stars
10500,30,Postgraduate,In couple,31761,98,05-04-2014,96,30-06-2014,2.866666667,Has child,1 child,19,1,20,16,14,28,Need Attention,Need Attention
1655,35,Postgraduate,In couple,34350,48,19-10-2013,81,15-07-2014,8.966666667,Has child,1 child,16,3,15,2,1,11,Need Attention,Need Attention
2406,65,Postgraduate,In couple,54591,519,05-08-2013,63,02-08-2014,12.06666667,Has child,1 child,376,4,94,12,9,24,Need Attention,Need Attention
2712,58,Postgraduate,In couple,71866,715,25-12-2013,85,11-07-2014,6.6,Has child,1 child,184,178,178,103,39,33,High Potential,High Potential
5517,45,Postgraduate,In couple,25293,37,15-09-2013,51,14-08-2014,11.1,Has child,1 child,15,0,11,0,2,9,Need Attention,Need Attention
10643,27,Postgraduate,Alone,42000,653,10-01-2013,23,11-09-2014,20.3,No child,No child,124,83,267,85,59,35,Leaky Bucket,Leaky Bucket
2254,31,Postgraduate,In couple,69520,1455,07-07-2013,95,01-07-2014,11.96666667,No child,No child,627,120,414,121,80,93,High Potential,High Potential
10281,44,Postgraduate,Alone,64713,602,07-02-2014,11,23-09-2014,7.6,Has child,1 child,180,60,241,13,54,54,High Potential,High Potential
6958,37,Postgraduate,In couple,27889,26,05-07-2013,42,23-08-2014,13.8,Has child,1 child,14,0,4,0,0,8,Leaky Bucket,Leaky Bucket
954,54,Undergraduate,Alone,22123,102,27-03-2014,77,19-07-2014,3.8,No child,No child,3,3,24,34,7,31,Need Attention,Need Attention
4643,41,Postgraduate,In couple,27803,176,26-08-2012,40,25-08-2014,24.3,Has child,1 child,8,26,46,38,9,49,Leaky Bucket,Leaky Bucket
6497,54,Postgraduate,In couple,51651,433,07-11-2012,32,02-09-2014,22.13333333,Has child,1 child,293,6,23,13,6,92,Leaky Bucket,Leaky Bucket
5396,26,Postgraduate,In couple,68487,1366,13-01-2013,48,17-08-2014,19.36666667,No child,No child,758,12,385,33,89,89,Stars,Stars
1052,45,Postgraduate,In couple,56796,1001,16-02-2013,24,10-09-2014,19.03333333,Has child,1 child,656,38,161,62,47,37,Stars,Stars
2802,22,Undergraduate,In couple,87000,961,15-12-2012,61,04-08-2014,19.9,No child,No child,196,25,607,67,17,49,Stars,Stars
6343,55,Postgraduate,In couple,79823,1518,31-03-2014,6,28-09-2014,6.033333333,Has child,1 child,835,73,380,114,73,43,High Potential,High Potential
6507,34,Postgraduate,Alone,30828,56,04-10-2013,16,18-09-2014,11.63333333,Has child,1 child,16,11,15,2,0,12,Need Attention,Need Attention
7901,43,Postgraduate,In couple,34109,22,06-11-2013,39,26-08-2014,9.766666667,Has child,1 child,9,1,5,2,1,4,Need Attention,Need Attention
4865,40,Postgraduate,Alone,53367,400,31-08-2013,2,02-10-2014,13.23333333,Has child,2 children,229,7,140,10,3,11,Need Attention,Need Attention
2686,45,Undergraduate,In couple,22390,26,21-10-2013,49,16-08-2014,9.966666667,No child,No child,0,1,4,15,1,5,Need Attention,Need Attention
3107,38,Postgraduate,In couple,71322,350,02-05-2014,31,03-09-2014,4.133333333,Has child,1 child,121,24,124,24,15,42,High Potential,High Potential
7734,21,Postgraduate,Alone,79244,1216,19-12-2012,58,07-08-2014,19.86666667,No child,No child,471,102,125,212,61,245,Stars,Stars
1146,65,Postgraduate,In couple,49912,874,07-09-2012,5,29-09-2014,25.06666667,Has child,1 child,520,8,223,32,49,42,Stars,Stars
11031,64,Postgraduate,In couple,48699,40,21-05-2013,90,06-07-2014,13.7,Has child,2 children,26,1,10,2,0,1,Leaky Bucket,Leaky Bucket
7428,39,Postgraduate,In couple,80144,1367,30-09-2013,47,18-08-2014,10.73333333,No child,No child,240,132,445,250,192,108,High Potential,High Potential
975,58,Postgraduate,Alone,54252,264,28-05-2013,25,09-09-2014,15.63333333,Has child,2 children,178,4,26,8,4,44,Leaky Bucket,Leaky Bucket
1103,38,Postgraduate,In couple,81929,2053,29-09-2012,60,05-08-2014,22.5,Has child,1 child,1486,55,278,49,0,185,Stars,Stars
3422,39,Postgraduate,In couple,76068,1376,29-11-2012,67,29-07-2014,20.23333333,Has child,1 child,1115,12,128,33,12,76,Stars,Stars
1055,38,Postgraduate,In couple,53204,45,20-03-2014,40,25-08-2014,5.266666667,Has child,2 children,29,0,8,2,0,6,Need Attention,Need Attention
6544,65,Postgraduate,In couple,67911,976,22-05-2014,63,02-08-2014,2.4,Has child,1 child,529,0,356,63,28,0,High Potential,High Potential
1241,30,Undergraduate,In couple,14796,51,17-09-2012,1,03-10-2014,24.86666667,Has child,1 child,13,3,8,7,4,16,Leaky Bucket,Leaky Bucket
2909,40,Postgraduate,In couple,78128,1264,19-02-2014,89,07-07-2014,4.6,Has child,1 child,934,24,230,16,24,36,High Potential,High Potential
5802,42,Undergraduate,In couple,14188,75,28-02-2013,40,25-08-2014,18.1,No child,No child,2,7,11,16,12,27,Leaky Bucket,Leaky Bucket
1407,28,Undergraduate,In couple,20425,57,29-10-2012,5,29-09-2014,23.33333333,Has child,1 child,4,12,5,3,16,17,Leaky Bucket,Leaky Bucket
6183,52,Postgraduate,In couple,58646,140,10-06-2013,3,01-10-2014,15.93333333,Has child,1 child,62,1,44,6,5,22,Leaky Bucket,Leaky Bucket
340,44,Postgraduate,Alone,72967,497,15-12-2012,1,03-10-2014,21.9,Has child,1 child,158,35,179,0,0,125,Stars,Stars
5991,65,Postgraduate,In couple,48150,266,08-06-2013,24,10-09-2014,15.3,Has child,1 child,173,2,39,3,2,47,Leaky Bucket,Leaky Bucket
3104,53,Postgraduate,Alone,82332,2006,17-09-2012,89,07-07-2014,21.93333333,No child,No child,830,59,968,51,79,19,Stars,Stars
9729,59,Postgraduate,Alone,58275,615,02-06-2013,48,17-08-2014,14.7,Has child,2 children,189,10,253,56,43,64,Stars,Stars
1008,33,Postgraduate,In couple,44953,1021,21-12-2012,31,03-09-2014,20.7,No child,No child,728,17,133,11,8,124,Stars,Stars
11091,61,Postgraduate,In couple,34587,22,16-05-2014,68,28-07-2014,2.433333333,Has child,2 children,7,2,9,2,0,2,Need Attention,Need Attention
3969,40,Postgraduate,In couple,43018,133,01-11-2013,46,19-08-2014,9.7,Has child,1 child,35,4,17,7,6,64,Need Attention,Need Attention
1916,60,Postgraduate,In couple,45736,437,24-07-2013,92,04-07-2014,11.5,Has child,1 child,188,3,180,20,3,43,Need Attention,Need Attention
9907,45,Postgraduate,In couple,66476,1013,04-12-2013,80,16-07-2014,7.466666667,Has child,1 child,742,28,152,25,9,57,High Potential,High Potential
87,33,Undergraduate,In couple,27733,57,26-08-2013,16,18-09-2014,12.93333333,Has child,1 child,0,7,5,26,2,17,Need Attention,Need Attention
8659,62,Postgraduate,In couple,69805,1038,21-01-2014,50,15-08-2014,6.866666667,Has child,1 child,750,71,174,13,10,20,High Potential,High Potential
6262,52,Postgraduate,Alone,72217,1573,10-04-2013,93,03-07-2014,14.96666667,No child,No child,816,42,450,55,56,154,Stars,Stars
6147,43,Postgraduate,Alone,25818,28,18-10-2012,51,14-08-2014,22.16666667,Has child,1 child,5,2,8,2,2,9,Leaky Bucket,Leaky Bucket
8832,38,Postgraduate,In couple,37509,123,12-09-2012,24,10-09-2014,24.26666667,Has child,1 child,37,5,56,12,8,5,Leaky Bucket,Leaky Bucket
10067,38,Undergraduate,In couple,25176,13,10-08-2013,79,17-07-2014,11.36666667,Has child,2 children,4,0,4,0,0,5,Need Attention,Need Attention
7532,34,Postgraduate,In couple,43586,132,30-08-2012,26,08-09-2014,24.63333333,Has child,1 child,99,2,11,4,0,16,Leaky Bucket,Leaky Bucket
4915,58,Undergraduate,In couple,53230,732,03-08-2012,86,10-07-2014,23.53333333,Has child,1 child,176,72,98,136,21,229,Stars,Stars
2115,57,Postgraduate,In couple,50116,66,20-06-2014,68,28-07-2014,1.266666667,Has child,2 children,54,0,10,0,0,2,Need Attention,Need Attention
2088,42,Postgraduate,In couple,84906,1631,04-10-2013,98,28-06-2014,8.9,No child,No child,997,15,414,99,30,76,High Potential,High Potential
2493,48,Postgraduate,In couple,61286,608,02-08-2013,34,31-08-2014,13.13333333,Has child,1 child,356,0,107,19,9,117,High Potential,High Potential
6292,28,Postgraduate,In couple,82333,1822,30-03-2013,60,05-08-2014,16.43333333,No child,No child,1311,0,359,46,89,17,Stars,Stars
1631,49,Postgraduate,In couple,65220,1282,03-09-2012,3,01-10-2014,25.26666667,No child,No child,890,63,292,0,25,12,Stars,Stars
10104,40,Postgraduate,In couple,33590,8,03-11-2013,65,31-07-2014,9,Has child,3 children,4,0,2,0,0,2,Need Attention,Need Attention
3006,38,Postgraduate,Alone,30992,43,22-04-2013,83,13-07-2014,14.9,Has child,1 child,17,0,14,7,3,2,Leaky Bucket,Leaky Bucket
3919,38,Postgraduate,Alone,72309,1931,11-03-2013,64,01-08-2014,16.93333333,No child,No child,960,0,883,50,38,0,Stars,Stars
11181,65,Postgraduate,In couple,156924,8,29-08-2013,85,11-07-2014,10.53333333,No child,No child,2,1,2,1,1,1,High Potential,High Potential
642,34,Undergraduate,In couple,16005,103,14-08-2012,69,27-07-2014,23.73333333,Has child,1 child,1,3,2,20,30,47,Leaky Bucket,Leaky Bucket
4369,57,Postgraduate,Alone,65487,1169,10-01-2014,48,17-08-2014,7.3,No child,No child,240,67,500,199,0,163,High Potential,High Potential
10127,49,Postgraduate,In couple,58692,395,06-04-2014,21,13-09-2014,5.333333333,Has child,1 child,301,11,61,4,7,11,Need Attention,Need Attention
271,45,Postgraduate,Alone,40590,258,02-10-2013,30,04-09-2014,11.23333333,Has child,2 children,154,0,50,6,11,37,Need Attention,Need Attention
4973,44,Postgraduate,Alone,20587,25,11-05-2014,39,26-08-2014,3.566666667,Has child,1 child,2,3,6,4,1,9,Need Attention,Need Attention
2948,60,Postgraduate,Alone,62637,185,01-03-2014,76,20-07-2014,4.7,Has child,1 child,104,12,48,4,12,5,Need Attention,Need Attention
2715,48,Postgraduate,Alone,29435,180,06-08-2012,11,23-09-2014,25.93333333,Has child,2 children,70,3,37,4,2,64,Leaky Bucket,Leaky Bucket
10432,40,Postgraduate,Alone,19346,22,30-01-2014,26,08-09-2014,7.366666667,Has child,1 child,2,0,9,3,6,2,Need Attention,Need Attention
9216,43,Postgraduate,In couple,35788,44,23-01-2014,34,31-08-2014,7.333333333,Has child,2 children,23,2,11,3,1,4,Need Attention,Need Attention
7124,46,Postgraduate,Alone,36997,94,01-02-2013,72,24-07-2014,17.93333333,Has child,2 children,43,4,12,8,0,27,Leaky Bucket,Leaky Bucket
9727,57,Postgraduate,In couple,23539,81,28-02-2014,13,21-09-2014,6.833333333,No child,No child,4,24,11,16,1,25,Need Attention,Need Attention
5136,41,Postgraduate,Alone,65333,798,17-01-2014,58,07-08-2014,6.733333333,Has child,1 child,654,7,92,0,15,30,High Potential,High Potential
9790,57,Postgraduate,Alone,78499,1334,23-11-2013,12,22-09-2014,10.1,No child,No child,912,72,170,47,36,97,High Potential,High Potential
1818,43,Postgraduate,In couple,29732,38,25-03-2014,23,11-09-2014,5.666666667,Has child,1 child,25,0,8,0,1,4,Need Attention,Need Attention
1100,54,Postgraduate,In couple,41275,61,24-03-2014,33,01-09-2014,5.366666667,Has child,3 children,24,4,22,0,2,9,Need Attention,Need Attention
7873,41,Postgraduate,In couple,63516,300,06-07-2013,30,04-09-2014,14.16666667,Has child,2 children,141,11,114,15,14,5,High Potential,High Potential
10609,52,Postgraduate,In couple,42769,88,12-10-2013,15,19-09-2014,11.4,Has child,1 child,71,0,13,3,1,0,Need Attention,Need Attention
6950,56,Postgraduate,In couple,49572,54,15-12-2013,25,09-09-2014,8.933333333,Has child,2 children,35,1,16,0,1,1,Need Attention,Need Attention
7233,42,Postgraduate,In couple,69209,1782,17-09-2012,4,30-09-2014,24.76666667,No child,No child,496,32,849,229,48,128,Stars,Stars
9481,38,Postgraduate,In couple,17148,68,28-01-2014,80,16-07-2014,5.633333333,Has child,1 child,9,9,11,13,10,16,Need Attention,Need Attention
7699,45,Postgraduate,Alone,40590,258,02-10-2013,30,04-09-2014,11.23333333,Has child,2 children,154,0,50,6,11,37,Need Attention,Need Attention
2711,38,Postgraduate,In couple,30560,31,27-06-2013,6,28-09-2014,15.26666667,Has child,1 child,9,1,5,4,5,7,Leaky Bucket,Leaky Bucket
8933,31,Undergraduate,In couple,32146,66,12-05-2014,16,18-09-2014,4.3,Has child,1 child,26,3,23,4,7,3,Need Attention,Need Attention
8726,50,Undergraduate,Alone,41713,174,29-04-2014,57,08-08-2014,3.366666667,Has child,2 children,77,8,44,10,10,25,Need Attention,Need Attention
1515,39,Postgraduate,In couple,34176,28,22-01-2014,9,25-09-2014,8.2,Has child,1 child,11,2,7,4,2,2,Need Attention,Need Attention
5186,59,Postgraduate,In couple,58482,731,12-03-2014,59,06-08-2014,4.9,Has child,1 child,576,7,115,19,7,7,High Potential,High Potential
10157,49,Postgraduate,Alone,59686,274,25-01-2014,78,18-07-2014,5.8,Has child,1 child,89,15,89,34,42,5,Need Attention,Need Attention
5667,50,Postgraduate,In couple,60896,1701,11-10-2012,90,06-07-2014,21.1,Has child,1 child,1013,30,399,60,46,153,Stars,Stars
902,34,Postgraduate,In couple,62994,312,04-03-2014,74,22-07-2014,4.666666667,Has child,1 child,224,12,48,4,12,12,High Potential,High Potential
977,57,Postgraduate,In couple,47320,414,01-08-2013,10,24-09-2014,13.96666667,Has child,1 child,200,19,111,50,15,19,Leaky Bucket,Leaky Bucket
7313,65,Undergraduate,Alone,74859,1565,03-06-2013,63,02-08-2014,14.16666667,No child,No child,570,73,614,133,102,73,Stars,Stars
7600,22,Undergraduate,Alone,15253,29,28-10-2013,13,21-09-2014,10.93333333,Has child,1 child,1,3,3,8,1,13,Need Attention,Need Attention
9706,40,Postgraduate,Alone,31560,94,24-06-2013,98,28-06-2014,12.3,Has child,1 child,62,1,20,4,0,7,Need Attention,Need Attention
2429,60,Postgraduate,Alone,72071,1338,14-02-2013,4,30-09-2014,19.76666667,Has child,1 child,531,69,300,150,138,150,Stars,Stars
3520,24,Postgraduate,Alone,91172,1092,27-03-2013,94,02-07-2014,15.4,No child,No child,162,28,818,0,28,56,Stars,Stars
10394,30,Postgraduate,In couple,90000,1479,23-12-2013,91,05-07-2014,6.466666667,No child,No child,675,144,133,94,192,241,High Potential,High Potential
4548,33,Postgraduate,Alone,41967,54,23-11-2013,66,30-07-2014,8.3,Has child,2 children,23,4,10,0,2,15,Need Attention,Need Attention
9362,49,Postgraduate,Alone,69263,568,05-03-2014,14,20-09-2014,6.633333333,Has child,1 child,492,5,32,13,5,21,High Potential,High Potential
3968,44,Undergraduate,Alone,65706,1199,28-06-2013,77,19-07-2014,12.86666667,No child,No child,918,10,129,13,0,129,High Potential,High Potential
4084,39,Postgraduate,In couple,60934,873,17-01-2014,41,24-08-2014,7.3,Has child,1 child,224,155,155,192,93,54,High Potential,High Potential
6721,63,Postgraduate,In couple,71965,1213,29-07-2013,21,13-09-2014,13.7,Has child,1 child,572,19,286,50,38,248,Stars,Stars
2829,59,Postgraduate,In couple,65210,731,10-03-2014,25,09-09-2014,6.1,Has child,1 child,626,0,70,0,7,28,High Potential,High Potential
1772,39,Postgraduate,In couple,79174,2043,11-01-2013,2,02-10-2014,20.96666667,No child,No child,1074,37,518,193,92,129,Stars,Stars
1544,47,Postgraduate,Alone,81380,1893,22-12-2012,51,14-08-2014,20,No child,No child,741,68,689,224,68,103,Stars,Stars
492,41,Postgraduate,Alone,48432,424,18-10-2012,3,01-10-2014,23.76666667,Has child,1 child,322,3,50,4,3,42,Leaky Bucket,Leaky Bucket
4377,43,Postgraduate,In couple,52914,575,07-01-2013,32,02-09-2014,20.1,Has child,1 child,254,10,44,30,10,227,Leaky Bucket,Leaky Bucket
4541,59,Postgraduate,In couple,38946,257,24-10-2013,84,12-07-2014,8.7,Has child,1 child,116,6,82,6,6,41,Need Attention,Need Attention
1321,40,Postgraduate,In couple,26067,56,04-11-2013,49,16-08-2014,9.5,Has child,1 child,22,2,18,0,2,12,Need Attention,Need Attention
8858,42,Postgraduate,In couple,44325,542,07-03-2013,69,27-07-2014,16.9,Has child,1 child,516,0,21,0,0,5,Leaky Bucket,Leaky Bucket
3266,50,Postgraduate,In couple,42523,125,23-04-2014,96,30-06-2014,2.266666667,No child,No child,14,36,11,3,26,35,Need Attention,Need Attention
11187,36,Undergraduate,Alone,26487,69,20-05-2013,23,11-09-2014,15.96666667,Has child,1 child,2,8,10,12,14,23,Leaky Bucket,Leaky Bucket
8207,57,Undergraduate,In couple,53233,40,18-03-2014,18,16-09-2014,6.066666667,Has child,1 child,28,0,9,3,0,0,Need Attention,Need Attention
9723,54,Postgraduate,In couple,67716,1016,10-01-2013,8,26-09-2014,20.8,Has child,1 child,530,142,217,62,9,56,Stars,Stars
2666,42,Postgraduate,In couple,76234,907,06-02-2014,21,13-09-2014,7.3,Has child,1 child,519,50,167,130,0,41,High Potential,High Potential
5721,58,Postgraduate,In couple,84117,1566,11-05-2014,60,05-08-2014,2.866666667,No child,No child,611,76,749,59,45,26,High Potential,High Potential
10652,57,Postgraduate,In couple,65487,1169,10-01-2014,48,17-08-2014,7.3,No child,No child,240,67,500,199,0,163,High Potential,High Potential
1646,42,Undergraduate,In couple,25224,46,16-03-2014,36,29-08-2014,5.533333333,Has child,1 child,4,9,12,11,2,8,Need Attention,Need Attention
4418,31,Postgraduate,Alone,89616,1644,25-02-2013,36,29-08-2014,18.33333333,No child,No child,671,47,655,145,111,15,Stars,Stars
2656,43,Postgraduate,Alone,40851,59,21-02-2013,63,02-08-2014,17.56666667,Has child,2 children,23,1,7,0,4,24,Leaky Bucket,Leaky Bucket
7990,67,Postgraduate,In couple,27469,17,02-08-2012,2,02-10-2014,26.36666667,No child,No child,9,1,2,3,2,0,Leaky Bucket,Leaky Bucket
8722,57,Undergraduate,In couple,82347,1853,06-11-2012,38,27-08-2014,21.96666667,No child,No child,556,54,845,202,133,63,Stars,Stars
7118,57,Postgraduate,In couple,73803,1528,01-08-2012,61,04-08-2014,24.43333333,Has child,1 child,833,80,363,52,26,174,Stars,Stars
2980,62,Postgraduate,Alone,8820,35,22-03-2013,52,13-08-2014,16.96666667,Has child,2 children,12,0,13,4,2,4,Leaky Bucket,Leaky Bucket
1839,40,Postgraduate,Alone,43322,141,21-04-2014,25,09-09-2014,4.7,No child,No child,56,7,48,10,2,18,Need Attention,Need Attention
10722,41,Postgraduate,In couple,55593,546,21-08-2013,63,02-08-2014,11.53333333,Has child,1 child,293,8,124,11,4,106,High Potential,High Potential
2632,60,Postgraduate,In couple,50501,500,18-06-2013,10,24-09-2014,15.43333333,Has child,2 children,297,0,38,13,0,152,Leaky Bucket,Leaky Bucket
9014,39,Postgraduate,In couple,37085,61,26-06-2014,65,31-07-2014,1.166666667,Has child,2 children,39,1,16,2,0,3,Need Attention,Need Attention
7620,24,Undergraduate,Alone,16185,106,05-08-2013,71,25-07-2014,11.8,Has child,1 child,5,11,16,21,8,45,Need Attention,Need Attention
10968,45,Postgraduate,Alone,57731,704,23-11-2012,0,04-10-2014,22.66666667,Has child,1 child,266,21,300,65,8,44,Stars,Stars
11133,41,Postgraduate,Alone,48432,424,18-10-2012,3,01-10-2014,23.76666667,Has child,1 child,322,3,50,4,3,42,Leaky Bucket,Leaky Bucket
2736,36,Postgraduate,In couple,73807,849,02-01-2013,88,08-07-2014,18.4,Has child,1 child,366,124,156,71,78,54,Stars,Stars
1876,24,Postgraduate,In couple,18929,85,16-02-2013,15,19-09-2014,19.33333333,No child,No child,32,0,8,23,4,18,Leaky Bucket,Leaky Bucket
5959,46,Postgraduate,Alone,35893,199,15-10-2012,80,16-07-2014,21.3,Has child,2 children,158,0,23,0,0,18,Leaky Bucket,Leaky Bucket
1092,34,Postgraduate,In couple,61014,1147,11-08-2012,17,17-09-2014,25.56666667,Has child,1 child,269,129,495,182,43,29,Stars,Stars
4333,60,Postgraduate,In couple,32144,54,23-03-2014,76,20-07-2014,3.966666667,Has child,2 children,41,0,10,0,0,3,Need Attention,Need Attention
3850,51,Undergraduate,In couple,14918,43,07-12-2012,52,13-08-2014,20.46666667,Has child,1 child,3,3,3,15,4,15,Leaky Bucket,Leaky Bucket
6168,51,Postgraduate,Alone,45146,53,15-07-2013,28,06-09-2014,13.93333333,Has child,2 children,33,0,5,0,0,15,Leaky Bucket,Leaky Bucket
607,59,Undergraduate,Alone,41769,521,13-02-2013,31,03-09-2014,18.9,Has child,1 child,302,29,131,32,0,27,Leaky Bucket,Leaky Bucket
10469,33,Postgraduate,In couple,88325,1623,05-02-2014,42,23-08-2014,6.633333333,No child,No child,519,71,860,93,27,53,High Potential,High Potential
6983,64,Postgraduate,Alone,38054,45,01-05-2014,24,10-09-2014,4.4,Has child,2 children,23,2,17,2,1,0,Need Attention,Need Attention
3661,19,Undergraduate,Alone,80617,1435,12-10-2012,42,23-08-2014,22.66666667,No child,No child,594,51,631,72,55,32,Stars,Stars
9303,38,Postgraduate,In couple,5305,32,30-07-2013,12,22-09-2014,13.96666667,Has child,1 child,12,4,7,1,3,5,Leaky Bucket,Leaky Bucket
